,Date,FG Value,rating,put_call_options,stock_price_strength,stock_price_breadth,market_volatility_vix,market_volatility_vix_50,junk_bond_demand,safe_haven_demand,market_momentum_sp500,market_momentum_sp125
165,2021-05-18 02:00:00,34.03333333333334,fear,0.6774153464915015,8.766587784591064,1560.1392094220416,21.34,19.188399999999998,1.9717999999999996,-0.5190134335898039,4127.83,3891.4333600000004
166,2021-05-19 02:00:00,32.333333333333336,fear,0.6634894192084981,8.55294078881279,1527.6432112229768,22.18,19.1514,1.9669,0.4724972486611358,4115.68,3895.48256
167,2021-05-20 02:00:00,32.300000000000004,fear,0.6329042509683712,8.303481890536826,1506.9667160881045,20.67,19.113599999999998,1.9705,-0.0592778664651088,4159.12,3900.2132
168,2021-05-21 02:00:00,29.433333333333334,fear,0.6234435291291358,8.026231644558372,1493.747765890357,20.15,19.0784,1.9804,-0.4794951082986484,4155.86,3904.80512
169,2021-05-24 02:00:00,29.5,fear,0.6230916716255401,7.725191673388579,1495.8926403480386,18.4,19.0326,1.9814,0.06017313606719926,4197.05,3909.9211999999998
170,2021-05-25 02:00:00,26.66666666666667,fear,0.6320675076488648,7.500804788694693,1474.6066340833604,18.84,19.008799999999997,1.9828999999999997,-0.35490801149535284,4188.13,3914.80552
171,2021-05-26 02:00:00,28.133333333333336,fear,0.5775022979102864,7.240255921529754,1480.6374020713765,17.36,18.9602,1.9913999999999998,-0.864631258753527,4195.99,3919.2901599999996
172,2021-05-27 02:00:00,30.3,fear,0.5572152391973516,6.937325404558141,1498.471004629372,16.74,18.9104,1.9860000000000002,0.1018483839635642,4200.88,3923.86
173,2021-05-28 02:00:00,31.566666666666666,fear,0.5418820680988603,6.883829322325691,1509.5931622498833,16.76,18.814,1.9780999999999997,0.1913306960297094,4204.11,3928.38608
174,2021-06-01 02:00:00,35.4,fear,0.5235974754065513,6.98874277221569,1543.5860218663736,17.9,18.753,1.8561,0.945266791875715,4202.04,3933.02936
175,2021-06-02 02:00:00,42.13333333333333,fear,0.4896919056373424,7.138503111235486,1586.119402175466,17.48,18.725,1.9949,1.107280501376923,4208.12,3937.3947200000002
176,2021-06-03 02:00:00,40.800000000000004,fear,0.4905576911237097,7.066925378818392,1611.1887065993067,18.04,18.6798,1.9943,0.2066788369393302,4192.85,3941.58544
177,2021-06-04 02:00:00,41.9,fear,0.49808474346552317,6.92506311583038,1635.6857079927677,16.42,18.5842,1.9878999999999998,-0.12420318092355878,4229.89,3946.0908
178,2021-06-07 02:00:00,44.46666666666667,fear,0.484805591438231,6.633796157122752,1653.6134070749097,16.42,18.5164,1.9996000000000003,0.6500288856072369,4226.52,3950.31
179,2021-06-08 02:00:00,46.46666666666667,neutral,0.47230500690342064,6.387127183838807,1671.0998908351667,17.07,18.4806,1.9966,1.1068364606701966,4227.26,3954.5924000000005
180,2021-06-09 02:00:00,48.53333333333333,neutral,0.45937719064151955,6.810071035284009,1672.8627280443463,17.89,18.4236,2.0002999999999997,2.3606992962238063,4219.55,3958.7308000000003
181,2021-06-10 02:00:00,48.9,neutral,0.47012515432242274,7.42688675816294,1668.2994547084184,16.1,18.3534,2.0033,1.3192455013317488,4239.18,3963.26168
182,2021-06-11 02:00:00,51.23333333333334,neutral,0.46403443506044173,7.964142319921594,1673.6151740862135,15.65,18.2784,2.0115,0.292112523193719,4247.44,3967.8964
183,2021-06-14 02:00:00,54.166666666666664,neutral,0.4685481326978714,8.237431503704027,1658.4018857714307,16.39,18.2596,2.0084,0.9980813748720757,4255.15,3972.6299200000003
184,2021-06-15 02:00:00,52.666666666666664,neutral,0.4854044165647373,8.396288012760614,1639.8245812781329,17.02,18.2418,1.9999,1.6657610734300907,4246.59,3977.4227199999996
185,2021-06-16 02:00:00,44.800000000000004,fear,0.5265830203414336,8.373517342644346,1604.1537889729093,18.15,18.2424,2.0005,1.767555424259898,4223.7,3981.6553599999997
186,2021-06-17 02:00:00,42.03333333333334,fear,0.5275114207584083,8.522527514438066,1545.3583497838445,17.75,18.2542,1.9962000000000004,0.7200644198145731,4221.86,3985.8208799999998
187,2021-06-18 02:00:00,31.600000000000005,fear,0.5615353988161738,8.486482666467325,1455.6055707065666,20.7,18.3292,2.0162999999999998,-1.1189120087175253,4166.45,3989.37264
188,2021-06-21 02:00:00,32.46666666666666,fear,0.5710864711173234,8.365292429966543,1412.743324070614,17.89,18.3532,2.0364,-0.2967270274748637,4224.79,3993.4956799999995
189,2021-06-22 02:00:00,32.800000000000004,fear,0.5798479454102542,8.312567152991415,1373.5076976664286,16.66,18.3482,2.0145999999999997,0.5854554089475019,4246.44,3997.90784
190,2021-06-23 02:00:00,33.26666666666667,fear,0.55804855913067,8.29426427601916,1342.1099349939552,16.32,18.3416,2.0154,0.4274889471917259,4241.84,4002.34448
191,2021-06-24 02:00:00,36.9,fear,0.5453457032084781,8.386438326200205,1338.8686911470754,15.97,18.321199999999997,2.0086,0.8011227792152142,4266.49,4006.95632
192,2021-06-25 02:00:00,41.63333333333333,fear,0.5165026370284409,8.40499399925045,1338.6996310602249,15.62,18.3022,2.0071,1.1820186513356299,4280.7,4011.57744
193,2021-06-28 02:00:00,41.43333333333334,fear,0.5041253031972508,8.210753921886957,1315.92079400488,15.76,18.292399999999997,1.9956,1.0747686374008192,4290.61,4016.01944
194,2021-06-29 02:00:00,39.833333333333336,fear,0.4883866790767216,7.843196191127001,1280.878639735438,16.02,18.267,2.0052,1.0128769700420548,4291.8,4020.53752
195,2021-06-30 02:00:00,38.00000000000001,fear,0.49499954527279,7.455712917138695,1262.270619534269,15.83,18.21,2.0047,1.0793194793069332,4297.5,4025.0611999999996
196,2021-07-01 02:00:00,38.666666666666664,fear,0.49766056861724817,7.364821632991404,1261.3612865495788,15.48,18.1696,1.8441000000000003,1.4237213943665945,4319.94,4029.57216
197,2021-07-02 02:00:00,38.66666666666667,fear,0.5116456053770222,7.224559633090474,1257.1492190675262,15.07,18.0968,1.9892,1.841339061844642,4352.34,4034.78568
198,2021-07-06 02:00:00,33.300000000000004,fear,0.5380797779698544,6.924862798516804,1221.9086236634098,16.44,18.078999999999997,1.9932999999999996,1.333855929612492,4343.54,4039.71912
199,2021-07-07 02:00:00,33.1,fear,0.5529008300482051,6.52715536193006,1178.1465998011051,16.2,18.0502,2.0027000000000004,1.9401413295788836,4358.13,4044.59904
200,2021-07-08 02:00:00,26.96666666666667,fear,0.5858954977541598,6.01051884257773,1106.4425897804376,19.0,18.079,2.0042,1.0144785358007546,4320.82,4048.7352800000003
201,2021-07-09 02:00:00,31.000000000000004,fear,0.601453112443431,5.597621396803287,1084.5328861268665,16.18,18.057000000000002,2.0121,2.2910197030553343,4369.55,4053.09424
202,2021-07-12 02:00:00,31.7,fear,0.5918246405887615,5.409092922882506,1068.1733439142758,16.17,18.028200000000002,1.9967,2.1623325515744827,4384.63,4057.7744
203,2021-07-13 02:00:00,31.266666666666666,fear,0.5855993831238615,5.302124265454605,1027.1419362400513,17.12,17.9984,1.9936,2.331160495836883,4369.21,4062.31856
